"","iso2c","value","escalado","year"
"5763","ZM",609.317366099304,-0.758986679793278,2002
"5764","ZM",635.321891441218,-0.564341951965513,2003
"5765","ZM",662.623967934018,-0.35998501107921,2004
"5766","ZM",691.80945858671,-0.141530653234935,2005
"5767","ZM",726.114703344193,0.115245232542248,2006
"5768","ZM",764.703710536491,0.404085221095397,2007
"5769","ZM",800.52835189245,0.67223384040585,2008
"5770","ZM",848.884163981082,1.03417868497149,2009
"5771","ZM",908.748590954495,1.48226589062504,2010
"5772","ZM",937.64288386487,1.6985406237866,2011
"5773","ZM",970.76579446984,1.94646669952913,2012
"5774","ZM",1004.71532877061,2.20058008083365,2013
"5775","ZM",1032.8032978875,2.41081945386999,2014
"5776","ZW",632.972675963384,0.455885903880406,1980
"5777","ZW",685.645960861782,0.888310120543888,1981
"5778","ZW",676.507314896239,0.813285906074685,1982
"5779","ZW",660.30883340865,0.680303585303922,1983
"5780","ZW",622.593311385767,0.370675942025964,1984
"5781","ZW",640.715376484425,0.519450027783621,1985
"5782","ZW",630.250626959572,0.433539093529324,1986
"5783","ZW",614.987640723739,0.308236772253814,1987
"5784","ZW",639.236762384326,0.507311264362729,1988
"5785","ZW",651.466673889277,0.607713392549593,1989
"5786","ZW",677.064668982995,0.817861534969571,1990
"5787","ZW",696.04542010237,0.973685050634338,1991
"5788","ZW",618.541739245441,0.337414338683482,1992
"5789","ZW",611.89682559423,0.282862556200882,1993
"5790","ZW",655.576781221934,0.641455543758793,1994
"5791","ZW",645.016709203944,0.554762054277407,1995
"5792","ZW",700.186600611683,1.0076822987888,1996
"5793","ZW",708.094155828261,1.07259980634216,1997
"5794","ZW",718.580474954825,1.15868781742282,1998
"5795","ZW",704.221091217188,1.04080367033582,1999
"5796","ZW",675.798307000122,0.807465266927573,2000
"5797","ZW",679.870291152392,0.840894443799833,2001
"5798","ZW",615.13483207663,0.309445147725294,2002
"5799","ZW",507.285392861731,-0.57595072914201,2003
"5800","ZW",474.346474001123,-0.84636458720146,2004
"5801","ZW",443.240135984532,-1.10173377247327,2005
"5802","ZW",423.21932186416,-1.26609574229662,2006
"5803","ZW",402.549347439544,-1.43578702918445,2007
"5804","ZW",326.568862815157,-2.05955297825689,2008
"5805","ZW",340.422901401947,-1.94581748985753,2009
"5806","ZW",372.287290164412,-1.68422504547803,2010
"5807","ZW",408.377273114217,-1.38794235423197,2011
"5808","ZW",441.916720366617,-1.1125984254563,2012
"5809","ZW",451.424191440235,-1.03454632106618,2013
"5810","ZW",458.102904129485,-0.979717063530029,2014
"5811","XL",365.984470125681,-0.572221037563379,1981
"5812","XL",362.213204496923,-0.621426306077136,1982
"5813","XL",358.250461525712,-0.673129858980584,1983
"5814","XL",355.596869209763,-0.707752379716499,1984
"5815","XL",352.449104555833,-0.748822572129794,1985
"5816","XL",356.499943953683,-0.695969588569747,1986
"5817","XL",362.347905052517,-0.619668811999708,1987
"5818","XL",362.428564987715,-0.618616408334621,1988
"5819","XL",361.208465211369,-0.634535556710401,1989
"5820","XL",354.220062065059,-0.72571615419322,1990
"5821","XL",350.47059589064,-0.774636996174933,1991
"5822","XL",343.707662118746,-0.862875801113316,1992
"5823","XL",340.756804963955,-0.901376859628001,1993
"5824","XL",337.771427227967,-0.940328322498746,1994
"5825","XL",344.411140911546,-0.853697221214435,1995
"5826","XL",353.409698347877,-0.736289306079866,1996
"5827","XL",361.560522393815,-0.629942120474472,1997
"5828","XL",367.045232679163,-0.558380828092213,1998
"5829","XL",373.262826315053,-0.477257302337239,1999
"5830","XL",378.463270280194,-0.409404950664046,2000
"5831","XL",390.191465081608,-0.256382323463086,2001
"5832","XL",396.590689111384,-0.172888990544896,2002
"5833","XL",407.514271686694,-0.0303644731384294,2003
"5834","XL",423.520672520388,0.178477684506173,2004
"5835","XL",442.851828690141,0.430699305481552,2005
"5836","XL",460.414314845606,0.659844354416596,2006
"5837","XL",482.972860104102,0.954175060866888,2007
"5838","XL",501.58478586221,1.19701258403214,2008
"5839","XL",512.329336642181,1.33720119926959,2009
"5840","XL",528.396156968158,1.54683167511659,2010
"5841","XL",537.35004472876,1.66365676644477,2011
"5842","XL",553.331809944316,1.87217749295065,2012
"5843","XL",568.424313357221,2.06909565148974,2013
"5844","XL",587.080632618558,2.3125123951241,2014
"5845","ET",158.273354851342,-0.171640581011502,1981
"5846","ET",155.349340477548,-0.228334881155447,1982
"5847","ET",163.088965355769,-0.0782697447525588,1983
"5848","ET",153.492957151011,-0.264328669161469,1984
"5849","ET",132.097486688712,-0.679169729787505,1985
"5850","ET",140.314152636172,-0.519855148579279,1986
"5851","ET",154.714339526609,-0.240647041734026,1987
"5852","ET",150.512928518452,-0.322109040983865,1988
"5853","ET",145.044448827873,-0.428138488611537,1989
"5854","ET",143.965452749613,-0.449059359611099,1990
"5855","ET",129.049956103597,-0.73825891048335,1991
"5856","ET",113.706386384563,-1.03575845587777,1992
"5857","ET",124.139580539802,-0.833467165452379,1993
"5858","ET",123.730063359512,-0.841407376055153,1994
"5859","ET",127.019922112969,-0.777619645984023,1995
"5860","ET",138.357824545508,-0.557786785628047,1996
"5861","ET",138.436326405617,-0.556264697344636,1997
"5862","ET",129.782212366554,-0.724061047187452,1998
"5863","ET",132.585824900579,-0.669701242421822,1999
"5864","ET",136.63029075562,-0.591282284169538,2000
"5865","ET",143.754482430905,-0.453149905361316,2001
"5866","ET",141.789713137231,-0.491245210585355,2002
"5867","ET",134.815895303962,-0.626461960862657,2003
"5868","ET",148.85038793908,-0.354344373153625,2004
"5869","ET",161.876953908295,-0.101769677378344,2005
"5870","ET",174.568504907284,0.144309346062035,2006
"5871","ET",189.380888410807,0.431509615569024,2007
"5872","ET",204.287540392246,0.720537675468899,2008
"5873","ET",216.478957218574,0.956919497297956,2009
"5874","ET",237.360381611524,1.36179361576233,2010
"5875","ET",257.147842037862,1.74545664784298,2011
"5876","ET",272.316815370149,2.03957090893682,2012
"5877","ET",293.595560771135,2.45214876397819,2013
"5878","ET",315.759269615686,2.88188535241553,2014
"5879","MH",2025.0874253079,-1.94763090438547,1981
"5880","MH",2031.27927286524,-1.92275356723454,1982
"5881","MH",2241.32881597409,-1.07882560325834,1983
"5882","MH",2221.53546213579,-1.15835048371171,1984
"5883","MH",1986.5318034269,-2.10253801340502,1985
"5884","MH",2359.05919145051,-0.60581359569362,1986
"5885","MH",2460.90021128363,-0.196641153587964,1987
"5886","MH",2537.29696283411,0.110302408564808,1988
"5887","MH",2399.09428367358,-0.444962334760829,1989
"5888","MH",2385.86047724822,-0.498132549496415,1990
"5889","MH",2329.78622742732,-0.723425243698191,1991
"5890","MH",2450.60701346516,-0.237996718323681,1992
"5891","MH",2563.02265858822,0.21366199563321,1993
"5892","MH",2685.50222781914,0.70575510833362,1994
"5893","MH",2880.83480048959,1.49055386538962,1995
"5894","MH",2565.0704650797,0.221889583931636,1996
"5895","MH",2385.80986447369,-0.498335899311549,1997
"5896","MH",2307.90644232655,-0.811332897383309,1998
"5897","MH",2245.92112407935,-1.06037482649461,1999
"5898","MH",2374.345583924,-0.544396589563745,2000
"5899","MH",2500.58814593402,-0.0371846873267291,2001
"5900","MH",2567.13255708883,0.230174567964639,2002
"5901","MH",2573.7681173375,0.256834634764211,2003
"5902","MH",2574.36723964116,0.259241762427604,2004
"5903","MH",2645.98140535557,0.546970058184466,2005
"5904","MH",2695.73726919035,0.746877014612376,2006
"5905","MH",2793.46143472076,1.13950893766595,2007
"5906","MH",2736.2123011061,0.909495846203118,2008
"5907","MH",2666.47632045338,0.629313641104791,2009
"5908","MH",2770.3814679086,1.04677924584115,2010
"5909","MH",2768.64556034361,1.0398047915515,2011
"5910","MH",2839.96728237287,1.32635811972627,2012
"5911","MH",2899.70766209878,1.56638043200108,2013
"5912","MH",2865.46283650249,1.42879305373565,2014
"5913","MN",692.086303668581,-0.80747162098608,1981
"5914","MN",731.157880193228,-0.686520375429321,1982
"5915","MN",754.507766760446,-0.614237705644228,1983
"5916","MN",778.826301910348,-0.538956455740195,1984
"5917","MN",801.558210222597,-0.468586819579899,1985
"5918","MN",852.560525393679,-0.310702390669553,1986
"5919","MN",857.306737636659,-0.296009861380313,1987
"5920","MN",876.790224415631,-0.2356961447782,1988
"5921","MN",891.542219535425,-0.190029387946395,1989
"5922","MN",846.10332795386,-0.330691501491825,1990
"5923","MN",760.782432490466,-0.594813645931165,1991
"5924","MN",682.487666777014,-0.837185474148615,1992
"5925","MN",655.109191511436,-0.92193917439226,1993
"5926","MN",664.018591058298,-0.894358946814906,1994
"5927","MN",700.966972770009,-0.779980332311881,1995
"5928","MN",710.901034840353,-0.749228126035067,1996
"5929","MN",732.555657931364,-0.682193369112276,1997
"5930","MN",750.629156562171,-0.626244457770408,1998
"5931","MN",766.976397051098,-0.575639407387955,1999
"5932","MN",768.882875323794,-0.56973765111856,2000
"5933","MN",784.293523694421,-0.522031945819242,2001
"5934","MN",813.42204106719,-0.431860758198091,2002
"5935","MN",861.395097395271,-0.283353801679821,2003
"5936","MN",942.396488476676,-0.0326032557696541,2004
"5937","MN",998.822299377403,0.142070323262611,2005
"5938","MN",1070.70662055163,0.364597770460454,2006
"5939","MN",1164.82043105767,0.655939549249893,2007
"5940","MN",1250.69880096374,0.921787429740995,2008
"5941","MN",1216.37360124734,0.815529222907079,2009
"5942","MN",1273.24842057632,0.99159276706216,2010
"5943","MN",1468.27885758561,1.59533534353261,2011
"5944","MN",1620.23780186666,2.06574440349693,2012
"5945","MN",1776.74602164482,2.55023634894219,2013
"5946","MN",1882.37971467402,2.877239451481,2014
"5947","TO",1584.79204184977,-1.8634490499459,1981
"5948","TO",1655.8382430651,-1.64342235722245,1982
"5949","TO",1687.00692520028,-1.54689443694748,1983
"5950","TO",1715.18142332679,-1.45963936157575,1984
"5951","TO",1825.43387123447,-1.11819279493571,1985
"5952","TO",1860.26742834343,-1.01031493186392,1986
"5953","TO",1910.69398750479,-0.854146285998252,1987
"5954","TO",1869.17315425558,-0.982734323960435,1988
"5955","TO",1871.26323424075,-0.976261446047221,1989
"5956","TO",1828.98671626486,-1.10718980352415,1990
"5957","TO",1943.21094263168,-0.753442828647701,1991
"5958","TO",1945.71889008321,-0.745675835144249,1992
"5959","TO",2016.10551659305,-0.527691813789149,1993
"5960","TO",2112.724839208,-0.22846638520197,1994
"5961","TO",2186.32497690018,-0.00053027315961244,1995
"5962","TO",2180.06875842888,-0.0199054830321784,1996
"5963","TO",2169.26058453946,-0.0533778814797947,1997
"5964","TO",2218.79127973604,0.100016316464254,1998
"5965","TO",2294.00866335891,0.332960961930822,1999
"5966","TO",2359.20193628429,0.534861415216336,2000
"5967","TO",2430.8662016978,0.756802223249128,2001
"5968","TO",2499.40856911137,0.969074662246044,2002
"5969","TO",2537.90320969823,1.08829072603296,2003
"5970","TO",2541.47811013845,1.09936202199562,2004
"5971","TO",2565.38579890356,1.1734029925143,2005
"5972","TO",2521.55653129856,1.03766584357947,2006
"5973","TO",2390.7018468041,0.632415133982417,2007
"5974","TO",2434.00970913038,0.766537515666042,2008
"5975","TO",2446.4965055247,0.80520852785748,2009
"5976","TO",2535.39176062703,1.08051288818059,2010
"5977","TO",2575.55844654329,1.20490719651287,2011
"5978","TO",2580.32708836687,1.2196754525389,2012
"5979","TO",2502.45174932297,0.978499246050186,2013
"5980","TO",2545.28189705898,1.11114216845851,2014
"5981","XM",324.843232312188,0.131858174050114,1982
"5982","XM",320.384763585729,0.0172626721270726,1983
"5983","XM",317.273679914875,-0.0627011487853249,1984
"5984","XM",317.321323161018,-0.0614765799837999,1985
"5985","XM",320.237613553046,0.0134804919912725,1986
"5986","XM",321.422781108012,0.0439427154937567,1987
"5987","XM",324.815921097898,0.131156197093068,1988
"5988","XM",320.652001016004,0.0241314446438002,1989
"5989","XM",312.788423117795,-0.177985181364676,1990
"5990","XM",304.291710735484,-0.396375189209359,1991
"5991","XM",284.067919963351,-0.916184925804687,1992
"5992","XM",274.483710759018,-1.16252673768912,1993
"5993","XM",271.609167453823,-1.23641078915805,1994
"5994","XM",274.096417756695,-1.17248128457852,1995
"5995","XM",283.22573661607,-0.937831466200979,1996
"5996","XM",285.474647949847,-0.880027960359349,1997
"5997","XM",286.653181280464,-0.849736255551911,1998
"5998","XM",288.516574254722,-0.801841683162579,1999
"5999","XM",286.034337148035,-0.865642334144989,2000
"6000","XM",291.74364179728,-0.718896742316779,2001
"6001","XM",292.101804286745,-0.709690933603426,2002
"6002","XM",294.09814261351,-0.658379282316924,2003
"6003","XM",303.944830356125,-0.405291015161887,2004
"6004","XM",315.355945009355,-0.111992465498886,2005
"6005","XM",324.242276028304,0.116411864742885,2006
"6006","XM",336.730927923617,0.437406228523516,2007
"6007","XM",345.831078122368,0.671306328217426,2008
"6008","XM",354.07710088686,0.883252890039851,2009
"6009","XM",367.816476501683,1.23639445977792,2010
"6010","XM",381.207366767256,1.58057895120946,2011
"6011","XM",395.874724876184,1.95757234681247,2012
"6012","XM",407.525498666699,2.25703082734246,2013
"6013","XM",421.790651312955,2.62368638282616,2014
"6014","MO",11152.2272956116,-0.90076628046263,1982
"6015","MO",11781.8978718499,-0.850308388324971,1983
"6016","MO",12242.6828553523,-0.81338393945662,1984
"6017","MO",11806.0666313742,-0.848371653932103,1985
"6018","MO",12067.3235514454,-0.827436145762224,1986
"6019","MO",13218.883970489,-0.735157240558769,1987
"6020","MO",13685.9427876321,-0.697730045598924,1988
"6021","MO",13854.1406881076,-0.684251709719431,1989
"6022","MO",14493.8015805318,-0.632993255644227,1990
"6023","MO",14633.4970765477,-0.621798925567384,1991
"6024","MO",16214.8474636409,-0.495079319673658,1992
"6025","MO",16737.1857123845,-0.453222374138849,1993
"6026","MO",17156.477789338,-0.419622909289331,1994
"6027","MO",17425.7067256005,-0.398048573217562,1995
"6028","MO",17065.9598099249,-0.426876458389609,1996
"6029","MO",16733.9568845108,-0.453481112365996,1997
"6030","MO",15705.7930368692,-0.535871782157284,1998
"6031","MO",15089.6874468758,-0.585242660483874,1999
"6032","MO",15711.276619602,-0.535432361869119,2000
"6033","MO",15938.8041927456,-0.517199714231987,2001
"6034","MO",17119.9016978807,-0.42255389026131,2002
"6035","MO",18993.3935428496,-0.272423881012716,2003
"6036","MO",23687.9776372519,0.103770952929899,2004
"6037","MO",25189.6679933942,0.224107098326844,2005
"6038","MO",28126.9202330156,0.459480263725989,2006
"6039","MO",31290.0416746428,0.712953185191415,2007
"6040","MO",31442.1645953407,0.725143371955573,2008
"6041","MO",31113.8680124696,0.698835721268395,2009
"6042","MO",38688.8461559109,1.30584745808843,2010
"6043","MO",45891.3244788389,1.8830093710894,2011
"6044","MO",49102.3688817285,2.1403225412524,2012
"6045","MO",53350.8617157832,2.48077039010855,2013
"6046","MO",52255.716737223,2.39301226818168,2014
"6047","WS",1672.6442569131,-1.11473656690907,1982
"6048","WS",1669.43859148223,-1.12238705670949,1983
"6049","WS",1681.40037852465,-1.09383962038577,1984
"6050","WS",1739.12477725713,-0.956077295133109,1985
"6051","WS",1828.44647441392,-0.742906348946893,1986
"6052","WS",1832.45290820615,-0.733344783173877,1987
"6053","WS",1801.43633527162,-0.807367472065485,1988
"6054","WS",1861.56717575241,-0.663862046527474,1989
"6055","WS",1769.81991491871,-0.882821728491228,1990
"6056","WS",1716.38319912281,-1.01035127203876,1991
"6057","WS",1697.48347218026,-1.05545646823686,1992
"6058","WS",1749.76924043593,-0.930673721760717,1993
"6059","WS",1689.32527225627,-1.0749264430843,1994
"6060","WS",1787.53457284498,-0.840544762068618,1995
"6061","WS",1903.35533283604,-0.564132403356241,1996
"6062","WS",1905.42273931678,-0.559198428637005,1997
"6063","WS",1938.37399534666,-0.480558516392796,1998
"6064","WS",1971.85584557809,-0.400652313072782,1999
"6065","WS",2097.94909714082,-0.0997241108674297,2000
"6066","WS",2231.363621267,0.218676694852143,2001
"6067","WS",2314.77974906008,0.417753687955263,2002
"6068","WS",2404.52946149761,0.631946115206907,2003
"6069","WS",2500.022134851,0.859844421895608,2004
"6070","WS",2587.52400015871,1.06867224329225,2005
"6071","WS",2621.79772893041,1.15046830655747,2006
"6072","WS",2769.72913736502,1.50351442312768,2007
"6073","WS",2779.34617540182,1.52646599215368,2008
"6074","WS",2627.65896354193,1.16445645241372,2009
"6075","WS",2621.38755188501,1.14948939738248,2010
"6076","WS",2750.9937573227,1.45880144948401,2011
"6077","WS",2741.62199275349,1.43643523853813,2012
"6078","WS",2667.64009007591,1.25987352177234,2013
"6079","WS",2679.07494770306,1.28716341322621,2014
"6080","UG",199.564645978547,-0.938188786307417,1982
"6081","UG",204.737010477081,-0.87777332163468,1983
"6082","UG",197.753503180336,-0.959343721110178,1984
"6083","UG",185.100320348797,-1.10713839423756,1985
"6084","UG",179.650481027787,-1.17079488539628,1986
"6085","UG",180.396290949169,-1.16208350146914,1987
"6086","UG",188.575910232003,-1.06654199429992,1988
"6087","UG",193.715279105957,-1.00651193285848,1989
"6088","UG",199.350227442595,-0.940693287969599,1990
"6089","UG",203.525972949102,-0.891918766142644,1991
"6090","UG",203.704571371116,-0.889832658974664,1992
"6091","UG",213.69120797359,-0.773184404384865,1993
"6092","UG",220.325701095623,-0.695690642112444,1994
"6093","UG",238.230847727513,-0.486550749882163,1995
"6094","UG",252.081994612114,-0.32476333611411,1996
"6095","UG",257.14103321814,-0.265671567104596,1997
"6096","UG",261.816302039698,-0.211062395921003,1998
"6097","UG",274.43107114083,-0.0637164118550711,1999
"6098","UG",274.340830246048,-0.0647704647147033,2000
"6099","UG",279.422755028488,-0.00541137522090727,2001
"6100","UG",293.984786560441,0.164679480099005,2002
"6101","UG",302.724125935478,0.26675876113677,2003
"6102","UG",312.635151349279,0.382523844190721,2004
"6103","UG",321.435761373761,0.48531879303536,2005
"6104","UG",344.332236642995,0.752759572421785,2006
"6105","UG",360.963905863165,0.947024695172633,2007
"6106","UG",379.462919973528,1.16310121757972,2008
"6107","UG",393.617696219341,1.32843515421002,2009
"6108","UG",400.453445997817,1.40827968167328,2010
"6109","UG",424.949037871622,1.69439883779793,2011
"6110","UG",429.402938586289,1.74642233331127,2012
"6111","UG",429.227929824202,1.7443781549309,2013
"6112","UG",435.493443088786,1.81756207215103,2014
"6113","IM",11815.2851488627,-1.32332257807858,1984
"6114","IM",11820.7811888034,-1.32271724974791,1985
"6115","IM",13911.0532766921,-1.09249677695901,1986
"6116","IM",15006.1370162613,-0.971885351428426,1987
"6117","IM",16422.1727687447,-0.815924592869006,1988
"6118","IM",17201.0284575894,-0.730142207906262,1989
"6119","IM",17654.3705484834,-0.680211564376433,1990
"6120","IM",17773.1640853114,-0.667127763290791,1991
"6121","IM",17826.9249865621,-0.661206591508798,1992
"6122","IM",18238.7290235772,-0.615850907601757,1993
"6123","IM",18905.4752025283,-0.542416151697154,1994
"6124","IM",19590.5256095726,-0.466965386455744,1995
"6125","IM",20894.2898567948,-0.323370098961893,1996
"6126","IM",22405.1958534151,-0.156960426796754,1997
"6127","IM",25079.981527972,0.13763778660016,1998
"6128","IM",28128.6815742801,0.473418554146793,1999
"6129","IM",29272.6741057072,0.599416744993866,2000
"6130","IM",30527.6552598187,0.737639111505266,2001
"6131","IM",32026.3215515017,0.902700714835831,2002
"6132","IM",33769.5874775666,1.09470227674771,2003
"6133","IM",35230.7340390646,1.25563149459977,2004
"6134","IM",36980.1130792844,1.44830634877781,2005
"6135","IM",39451.9425302363,1.72055116711936,2006
"6136","IM",41994.5685478013,2.00059344835194,2007
"6137","LA",239.116713272821,-1.01489811215453,1984
"6138","LA",244.360035257869,-0.984860390306437,1985
"6139","LA",249.18205922056,-0.957236182800361,1986
"6140","LA",238.702802379375,-1.01726930742399,1987
"6141","LA",227.25007817269,-1.0828791908346,1988
"6142","LA",252.090262657363,-0.940575789606609,1989
"6143","LA",261.335679517309,-0.887611035429654,1990
"6144","LA",264.850869897773,-0.86747336103305,1991
"6145","LA",271.778729362076,-0.827785331920056,1992
"6146","LA",280.080362683254,-0.780227285075429,1993
"6147","LA",295.203470705361,-0.693590661663393,1994
"6148","LA",308.474343590108,-0.617565044787277,1995
"6149","LA",322.638285091969,-0.536423254083075,1996
"6150","LA",337.847284337832,-0.449294580650893,1997
"6151","LA",344.695087433135,-0.410065175088207,1998
"6152","LA",363.466627856939,-0.302527566007878,1999
"6153","LA",378.305218747436,-0.21752087233975,2000
"6154","LA",394.02887082002,-0.127443877499602,2001
"6155","LA",411.461561566128,-0.0275762139861707,2002
"6156","LA",430.427856744724,0.0810770979195263,2003
"6157","LA",451.33012783449,0.200821146974335,2004
"6158","LA",476.162405720665,0.343079253214314,2005
"6159","LA",508.89309368609,0.530585437996714,2006
"6160","LA",538.26072917607,0.698825509596286,2007
"6161","LA",570.221530948339,0.881921202825689,2008
"6162","LA",602.267427522556,1.06550438356757,2009
"6163","LA",642.410214396141,1.29547268796588,2010
"6164","LA",682.456582042521,1.52488862996191,2011
"6165","LA",725.129896052782,1.7693537114945,2012
"6166","LA",773.773592470212,2.04802166795727,2013
"6167","LA",818.329645122524,2.30327250321695,2014
"6168","VN",262.954377383486,-1.15832367781214,1984
"6169","VN",267.509106745857,-1.14069880008971,1985
"6170","VN",268.667962840556,-1.1362145167565,1986
"6171","VN",271.530873942079,-1.12513626071095,1987
"6172","VN",278.646610002393,-1.09760136939464,1988
"6173","VN",292.188815423946,-1.04519875759102,1989
"6174","VN",301.31239905286,-1.00989434473645,1990
"6175","VN",313.453423460153,-0.962913711293903,1991
"6176","VN",334.54617410559,-0.881293680469066,1992
"6177","VN",355.352565013396,-0.800781740808123,1993
"6178","VN",380.318305220875,-0.704174877172719,1994
"6179","VN",409.826497498031,-0.589990643749009,1995
"6180","VN",440.99170333306,-0.469394468139844,1996
"6181","VN",469.559114767816,-0.358850658985441,1997
"6182","VN",489.061697120256,-0.283383907420992,1998
"6183","VN",504.778570016578,-0.222566251543314,1999
"6184","VN",531.858396669161,-0.117778766816034,2000
"6185","VN",557.686707703798,-0.0178341186173602,2001
"6186","VN",586.099550065307,0.0921115735472262,2002
"6187","VN",619.296103934293,0.220568207563859,2003
"6188","VN",658.044534336954,0.37050825744367,2004
"6189","VN",699.499778976363,0.530922534471673,2005
"6190","VN",740.055098011817,0.687854479736998,2006
"6191","VN",784.27620526538,0.858971476178855,2007
"6192","VN",819.916158242926,0.996883032121529,2008
"6193","VN",855.070047712907,1.13291372770904,2009
"6194","VN",900.493692666723,1.30868403683698,2010
"6195","VN",946.584660141707,1.48703660209942,2011
"6196","VN",985.610738457763,1.6380510320651,2012
"6197","VN",1028.04879623151,1.80226838056862,2013
"6198","VN",1077.92215761874,1.99525721176426,2014
"6199","TJ",774.402683329809,1.73941586437775,1985
"6200","TJ",775.838777091191,1.74675115716126,1986
"6201","TJ",741.499669927898,1.57135355309068,1987
"6202","TJ",817.661402408901,1.96037314336449,1988
"6203","TJ",742.061461840019,1.57422307893198,1989
"6204","TJ",718.545217993856,1.45410659460574,1990
"6205","TJ",652.709583968525,1.11783074399612,1991
"6206","TJ",454.55900646157,0.105715420943264,1992
"6207","TJ",373.679382507811,-0.307402258330113,1993
"6208","TJ",289.660215584599,-0.736556123754169,1994
"6209","TJ",250.15756530659,-0.938328120336757,1995
"6210","TJ",205.612396729465,-1.16585633777684,1996
"6211","TJ",206.481764114664,-1.16141577513507,1997
"6212","TJ",214.693950869013,-1.11946949289647,1998
"6213","TJ",219.648557680098,-1.09416230713758,1999
"6214","TJ",234.34066017211,-1.01911785232388,2000
"6215","TJ",253.9631295835,-0.918890024490743,2001
"6216","TJ",276.291510117167,-0.804840919202184,2002
"6217","TJ",300.75197434974,-0.679901537393395,2003
"6218","TJ",325.073719145379,-0.555670707986989,2004
"6219","TJ",339.768076770367,-0.480614734384555,2005
"6220","TJ",356.023442650739,-0.397585428609367,2006
"6221","TJ",375.713308694813,-0.297013351642465,2007
"6222","TJ",396.729616856267,-0.189666061557167,2008
"6223","TJ",402.870090061933,-0.158301696636091,2009
"6224","TJ",419.620869420397,-0.0727419133890101,2010
"6225","TJ",440.662537924198,0.0347349124837189,2011
"6226","TJ",463.139827575934,0.149544617120694,2012
"6227","TJ",486.315605480752,0.26792206641333,2013
"6228","TJ",507.389498800424,0.375563490493826,2014
"6229","GN",276.479883202244,-0.851781823860311,1986
"6230","GN",277.553336505924,-0.774146422425281,1987
"6231","GN",285.850163159623,-0.174094733461632,1988
"6232","GN",286.175034399659,-0.15059905922184,1989
"6233","GN",285.178756084619,-0.222652931210486,1990
"6234","GN",277.325752631447,-0.79060597906793,1991
"6235","GN",270.095445289384,-1.3135237539496,1992
"6236","GN",267.694033912909,-1.48720111428205,1993
"6237","GN",264.257738235314,-1.73572444870655,1994
"6238","GN",264.950329767786,-1.68563412668729,1995
"6239","GN",267.85422856446,-1.47561535080424,1996
"6240","GN",274.748105347068,-0.977029255231547,1997
"6241","GN",279.190238288527,-0.655760716622855,1998
"6242","GN",284.81367279562,-0.249056862896656,1999
"6243","GN",286.905279324923,-0.0977855295373984,2000
"6244","GN",292.201220379403,0.285233003575605,2001
"6245","GN",301.947328529599,0.990101129721183,2002
"6246","GN",300.207394817312,0.864263842006228,2003
"6247","GN",301.285841780366,0.942260400045654,2004
"6248","GN",303.760966051664,1.12126890069031,2005
"6249","GN",304.133252480312,1.14819378530133,2006
"6250","GN",301.72956945234,0.974352132236924,2007
"6251","GN",308.280414459997,1.4481291285577,2008
"6252","GN",299.142544987473,0.787250669915588,2009
"6253","GN",296.720715322749,0.612096596996395,2010
"6254","GN",300.0377088079,0.851991634716497,2011
"6255","GN",303.49285729172,1.10187846131568,2012
"6256","GN",302.159443138134,1.0054419020933,2013
"6257","GN",295.29176429175,0.508750520793267,2014
"6258","KG",593.778071122687,0.747152808311406,1986
"6259","KG",601.814292849461,0.823612548734121,1987
"6260","KG",669.335569224449,1.46603624486506,1988
"6261","KG",673.777013123596,1.5082938702986,1989
"6262","KG",698.625987700107,1.74471668321834,1990
"6263","KG",633.334289498515,1.12350606136359,1991
"6264","KG",539.115903620559,0.227075677508619,1992
"6265","KG",455.641045631254,-0.567136601679868,1993
"6266","KG",364.253851532919,-1.43662992531964,1994
"6267","KG",341.075362179413,-1.65715909183769,1995
"6268","KG",359.87280094441,-1.47831294529658,1996
"6269","KG",389.827487877973,-1.19331239836626,1997
"6270","KG",392.038597791206,-1.1722750383033,1998
"6271","KG",400.376391231315,-1.0929460272576,1999
"6272","KG",417.105552549243,-0.933778277119882,2000
"6273","KG",435.153542012834,-0.762062682844958,2001
"6274","KG",431.10272393751,-0.800603742197143,2002
"6275","KG",456.598158043687,-0.558030261773121,2003
"6276","KG",482.804730798417,-0.30869073154092,2004
"6277","KG",476.551891692624,-0.368182675788936,2005
"6278","KG",486.084961231215,-0.277481342857327,2006
"6279","KG",522.603278024244,0.0699681324809201,2007
"6280","KG",561.152797311262,0.436743258693004,2008
"6281","KG",570.421086013206,0.52492536371786,2009
"6282","KG",560.999137940676,0.435281283651998,2010
"6283","KG",587.224252695178,0.68479722968477,2011
"6284","KG",577.017457941609,0.587685812909676,2012
"6285","KG",627.424486711417,1.06727789812793,2013
"6286","KG",637.120429298512,1.15952886861733,2014
"6287","FM",1934.98588584209,-1.66932059659148,1986
"6288","FM",1913.04394390866,-1.80427229930952,1987
"6289","FM",1919.25218475307,-1.7660891396157,1988
"6290","FM",1943.19180859036,-1.61885089565929,1989
"6291","FM",1969.0094951645,-1.4600618160969,1990
"6292","FM",2062.39459489475,-0.885706170852465,1991
"6293","FM",2089.80695824136,-0.717109192500499,1992
"6294","FM",2205.02916179601,-0.0084466407628191,1993
"6295","FM",2149.40153312423,-0.350578765175475,1994
"6296","FM",2269.58726706572,0.388611480019283,1995
"6297","FM",2183.01479364145,-0.14384379365535,1996
